SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"TITAN","5,069.50","5,071.50","5,027.50","5,099.00","5,032.40","-","-66.6","-1.31","47919","24.15","5,168.00","3,303.10","10.81","46.24"
"RELIANCE","1,327.80","1,327.80","1,307.20","1,329.00","1,310.60","-","-18.4","-1.38","989097","129.96","1,611.80","1,249.80","2.48","-3.72"
"BPCL","316.65","316.65","312.30","317.00","312.50","-","-4.5","-1.42","520702","16.32","391.65","266.60","3.07","-2.07"
"BAJAJHLDNG","11,570.00","11,570.00","11,410.00","11,579.00","11,414.00","-","-165","-1.42","3180","3.65","14,763.00","8,588.00","7.69","-16.12"
"GAIL","176.00","176.30","174.48","177.95","175.41","-","-2.54","-1.43","1088062","19.08","186.87","134.36","2.79","2.09"
"SHREECEM","25,570.00","25,575.00","25,115.00","25,570.00","25,200.00","-","-370","-1.45","1694","4.28","31,920.00","22,550.00","-3.22","-15.92"
"DIVISLAB","8,539.50","8,539.50","8,440.00","8,600.00","8,472.50","-","-127.5","-1.48","49510","41.98","8,674.00","5,636.50","23.95","44.27"
"JUBLFOOD","480.00","482.00","474.55","484.70","476.05","-","-8.65","-1.78","226402","10.81","670.45","408.55","12.36","-23.41"
"ABCAPITAL","408.75","408.75","403.25","410.95","403.60","-","-7.35","-1.79","205317","8.32","430.70","267.25","0.86","53.31"
"GVT&D","4,408.00","4,424.90","4,321.70","4,406.50","4,327.70","-","-78.8","-1.79","153746","66.87","5,650.00","2,523.20","-2.63","57.4"
"ULTRACEMCO","11,875.00","11,905.00","11,585.00","11,891.00","11,658.00","-","-233","-1.96","56547","66.04","13,110.00","10,325.00","2.77","-4.48"
"GRASIM","3,299.30","3,299.30","3,201.00","3,307.80","3,236.00","-","-71.8","-2.17","325550","105.32","3,411.10","2,502.50","5.2","20.71"
"PAGEIND","37,980.00","38,150.00","37,310.00","38,295.00","37,435.00","-","-860","-2.25","9287","34.96","47,310.00","29,805.00","-4.15","-13.12"
"ZYDUSLIFE","1,201.00","1,202.90","1,173.60","1,205.00","1,177.80","-","-27.2","-2.26","199380","23.56","1,205.00","835.50","6.51","26.09"
"HINDALCO","1,072.30","1,073.00","1,053.00","1,078.50","1,053.85","-","-24.65","-2.29","819919","86.81","1,176.00","657.50","11.55","61.68"
"NATIONALUM","410.50","413.65","404.85","420.00","408.70","-","-11.3","-2.69","2202499","90.27","445.15","183.86","18.24","125.18"
