SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"PERSISTENT","5,549.00","5,558.00","5,461.00","5,523.00","5,464.00","-","-59","-1.07","33283","18.28","6,599.00","4,244.50","7.68","5.25"
"LTF","314.90","315.30","311.75","315.35","311.85","-","-3.5","-1.11","157042","4.93","338.60","198.33","0.02","56.63"
"VEDL","270.00","270.00","266.65","271.10","268.10","-","-3","-1.11","1054873","28.29","795.00","249.70","1.27","-38.21"
"NAM-INDIA","1,170.00","1,177.40","1,162.20","1,177.00","1,163.80","-","-13.2","-1.12","42107","4.92","1,233.50","780.25","-1.32","47.2"
"GAIL","175.40","175.40","173.71","175.90","173.93","-","-1.97","-1.12","234002","4.07","186.87","134.36","2.56","1.47"
"MPHASIS","2,537.00","2,542.40","2,511.50","2,541.00","2,511.90","-","-29.1","-1.15","35277","8.92","3,037.20","2,013.00","7.11","-5.72"
"CHOLAFIN","1,900.10","1,913.70","1,900.10","1,927.90","1,905.50","-","-22.4","-1.16","76703","14.61","1,952.50","1,299.40","8.83","32"
"PREMIERENE","1,036.00","1,038.80","1,018.90","1,035.80","1,022.90","-","-12.9","-1.25","93265","9.56","1,134.00","660.00","-5.91","3.67"
"RADICO","4,670.50","4,670.50","4,601.00","4,675.20","4,605.20","-","-70","-1.5","26358","12.21","4,675.20","2,500.00","15.4","65.56"
"MAXHEALTH","1,013.30","1,016.90","981.10","1,013.30","997.30","-","-16","-1.58","512668","51.00","1,301.70","903.00","-7.28","-20.03"
"HINDALCO","1,035.80","1,035.85","1,021.35","1,046.25","1,026.35","-","-19.9","-1.9","373429","38.40","1,176.00","670.95","7.38","49.36"
"HINDZINC","575.00","575.00","563.00","578.35","563.85","-","-14.5","-2.51","637436","36.11","733.00","418.00","9.56","34.44"
"SOLARINDS","20,290.00","20,314.00","19,520.00","20,324.00","19,554.00","-","-770","-3.79","81290","161.08","20,400.00","11,646.00","11.14","35.14"
"TMPV","329.00","337.75","329.00","349.60","335.30","-","-14.3","-4.09","5369356","179.55","739.70","294.30","4.87","0"
"HINDPETRO","374.00","374.95","372.00","392.90","373.65","-","0","0","1681304","62.81","508.45","316.20","1.79","-4.43"
"NATIONALUM","378.60","384.95","377.15","400.50","378.35","-","-22.15","-5.53","3777592","143.40","445.15","183.86","9.76","110.86"
