SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"UNITDSPR","1,546.60","1,546.60","1,521.60","1,548.70","1,525.50","-","-23.2","-1.5","85903","13.12","1,548.70","1,210.80","11.76","18.93"
"PATANJALI","352.95","353.60","347.05","353.00","347.65","-","-5.35","-1.52","370909","12.96","615.00","328.20","-14.69","-80.21"
"ADANIENSOL","1,628.50","1,629.70","1,588.40","1,622.00","1,597.00","-","-25","-1.54","341870","54.85","1,789.00","744.90","-1.93","104.8"
"PRESTIGE","1,592.00","1,594.00","1,557.20","1,585.90","1,560.00","-","-25.9","-1.63","73198","11.48","1,805.20","1,090.00","-8.5","-4.05"
"PHOENIXLTD","1,906.20","1,910.00","1,870.00","1,908.70","1,877.30","-","-31.4","-1.65","84909","16.02","2,169.80","1,402.50","-10.76","32.8"
"APOLLOHOSP","8,750.50","8,775.50","8,581.00","8,750.50","8,603.00","-","-147.5","-1.69","180097","155.55","9,050.00","6,696.50","-1.02","20.55"
"NAUKRI","1,360.10","1,364.00","1,334.20","1,360.00","1,336.30","-","-23.7","-1.74","316904","42.65","1,437.80","908.30","12.95","2.98"
"ADANIGREEN","1,370.00","1,371.00","1,335.00","1,366.00","1,341.80","-","-24.2","-1.77","514731","69.47","1,631.50","765.00","-11.1","47.02"
"360ONE","1,160.00","1,160.00","1,144.50","1,168.00","1,146.80","-","-21.2","-1.82","62462","7.18","1,236.20","906.05","3.45","12.01"
"POLICYBZR","1,733.00","1,736.30","1,701.30","1,733.00","1,701.30","-","-31.7","-1.83","156117","26.69","1,974.00","1,364.00","9.66","-6.86"
"ANGELONE","290.75","290.90","285.25","291.40","285.80","-","-5.6","-1.92","1220058","35.08","360.45","208.63","-15.79","-88.56"
"MAXHEALTH","1,030.80","1,034.90","1,015.00","1,040.00","1,018.10","-","-21.9","-2.11","522841","53.52","1,301.70","903.00","-6.15","-17.68"
"ZYDUSLIFE","1,190.00","1,190.90","1,151.00","1,191.00","1,158.70","-","-32.3","-2.71","840805","98.28","1,205.00","835.50","3.49","24.64"
"FORTIS","935.25","936.00","900.20","935.20","901.05","-","-34.15","-3.65","761919","69.59","1,104.30","766.80","-3.39","1.58"
"PIIND","2,700.50","2,700.60","2,597.10","2,730.00","2,610.50","-","-119.5","-4.38","493598","129.96","3,917.80","2,527.00","4.7","-29.16"
"GODREJCP","922.50","951.80","922.50","1,025.00","927.00","-","-98","-9.56","9513357","886.80","1,309.00","922.50","-5.83","-14.58"
