SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"NYKAA","342.00","342.00","334.60","344.90","335.90","-","-9","-2.61","3221834","108.65","344.90","200.14","11.15","64.19"
"DIVISLAB","8,451.00","8,460.50","8,243.00","8,585.00","8,350.00","-","-235","-2.74","751593","625.85","8,585.00","5,636.50","27.05","34.95"
"MOTHERSON","155.01","155.87","150.26","155.01","150.73","-","-4.28","-2.76","12534850","191.36","155.87","89.70","5.95","62.25"
"COLPAL","2,080.00","2,080.20","2,015.00","2,077.00","2,018.00","-","-59","-2.84","369447","75.12","2,504.00","1,782.00","1.47","-8.02"
"ICICIPRULI","521.80","521.80","502.20","522.35","507.05","-","-15.3","-2.93","3598505","182.98","706.80","459.50","7.65","-13.09"
"POLICYBZR","1,647.50","1,647.50","1,595.00","1,650.00","1,601.10","-","-48.9","-2.96","441058","71.06","1,974.00","1,364.00","3.7","-7.35"
"HINDUNILVR","2,119.10","2,119.10","2,073.00","2,138.00","2,074.60","-","-63.4","-2.97","914762","191.90","2,750.00","2,016.00","-2.87","-16.28"
"DLF","654.80","659.80","645.80","668.55","647.20","-","-21.35","-3.19","5178568","338.46","798.80","489.40","-1.09","-14"
"MANAPPURAM","365.00","366.70","352.00","365.00","353.00","-","-12","-3.29","5612498","201.31","381.55","245.15","11.21","47.24"
"FEDERALBNK","364.55","364.55","357.45","371.70","359.40","-","-12.3","-3.31","4241447","152.53","371.70","185.11","13.53","89.58"
"OBEROIRLTY","1,847.10","1,847.10","1,792.10","1,861.10","1,796.60","-","-64.5","-3.47","204555","37.08","1,986.10","1,391.20","-3.79","17.09"
"HDFCLIFE","551.80","551.80","531.55","553.10","532.00","-","-21.1","-3.81","5356665","288.64","815.00","531.55","-2.57","-25.43"
"GRASIM","3,219.00","3,219.10","3,126.00","3,260.00","3,135.20","-","-124.8","-3.83","483677","152.48","3,260.00","2,502.50","2.49","19.76"
"NESTLEIND","1,523.00","1,535.90","1,461.60","1,530.00","1,467.10","-","-62.9","-4.11","2162237","328.54","1,535.90","1,084.70","4.81","-32.79"
"PRESTIGE","1,655.00","1,655.00","1,597.00","1,670.00","1,600.50","-","-69.5","-4.16","371797","60.40","1,805.20","1,090.00","0.12","4.6"
"DABUR","420.80","420.80","407.30","425.80","407.60","-","-18.2","-4.27","4086052","169.06","577.00","403.35","-4.17","-20.31"
"UPL","618.75","619.65","583.30","620.00","585.10","-","-34.9","-5.63","5508555","325.32","812.20","563.15","2.07","-6.79"
"LICI","392.00","402.40","388.80","428.50","391.35","-","-37.15","-8.67","35853690","1,417.73","468.48","360.75","-0.41","-51.57"
