SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"HEROMOTOCO","5,680.00","5,755.00","5,630.00","5,690.00","5,636.00","-","-54","-0.95","32113","18.18","6,388.50","4,422.30","15.08","25.14"
"SHREECEM","26,915.00","26,920.00","26,545.00","26,900.00","26,635.00","-","-265","-0.99","560","1.50","31,920.00","22,550.00","1.01","-10.94"
"OBEROIRLTY","1,807.50","1,807.50","1,787.70","1,806.50","1,788.60","-","-17.9","-0.99","13163","2.36","1,986.10","1,391.20","-7.52","12.3"
"BLUESTARCO","1,658.10","1,658.10","1,635.20","1,665.00","1,648.20","-","-16.8","-1.01","12053","1.98","2,040.00","1,450.00","4.21","-4.9"
"ADANIENSOL","1,641.90","1,641.90","1,618.10","1,642.00","1,624.20","-","-17.8","-1.08","74644","12.11","1,789.00","744.90","1.18","104.73"
"ABCAPITAL","424.00","424.00","419.00","424.70","420.10","-","-4.6","-1.08","107254","4.51","430.70","267.00","3.65","50.6"
"BHARTIARTL","1,969.00","1,969.00","1,955.00","1,978.00","1,955.80","-","-22.2","-1.12","274784","53.88","2,174.50","1,740.50","2.72","2.39"
"BHEL","410.10","410.50","404.95","412.40","407.60","-","-4.8","-1.16","366954","14.93","446.50","205.12","6.43","66.12"
"LICI","387.25","390.05","387.25","393.00","388.15","-","-4.85","-1.23","12976906","503.72","468.48","360.75","-8.41","-55.95"
"CGPOWER","880.00","881.20","874.20","889.50","878.40","-","-11.1","-1.25","80712","7.08","980.90","525.50","-3.84","30.76"
"POWERGRID","279.75","281.00","276.55","281.75","276.75","-","-5","-1.77","1010758","28.18","324.95","250.00","-1.28","-1.49"
"POWERINDIA","32,000.00","32,000.00","31,140.00","32,400.00","31,775.00","-","-625","-1.93","12486","39.38","38,785.00","16,111.00","0.12","51.79"
"JUBLFOOD","480.00","480.00","472.55","485.00","474.05","-","-10.95","-2.26","183579","8.73","670.45","408.55","10.67","-24.4"
"CUMMINSIND","5,175.00","5,272.00","5,175.00","5,440.00","5,265.50","-","-174.5","-3.21","190179","99.18","6,100.00","3,494.20","-2.48","51.47"
"GVT&D","4,150.00","4,180.00","4,051.00","4,410.00","4,158.90","-","-251.1","-5.69","284735","116.91","5,650.00","2,523.20","-3.17","56.41"
